# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R644	8.469084e-02
R645	3.104918e+04
M2	1.482010e+09
M3	2.660058e+08
M4	3.327583e+01
M5	3.971536e+04
M6	1.227576e+05
M7	2.087774e+08
M9	1.385491e+08
M10	2.423336e+06
M11	1.884460e-02
M12	1.686400e+10
M13	2.811643e+08
M14	4.407902e+04
M15	2.075356e+03
M16	1.404430e+05
M17	1.205417e+03
M18	3.986958e+04
M19	2.270860e-01
M20	4.600248e-02
M21	3.784632e+00
M22	4.227377e-09
M23	4.422797e-01
M24	2.150133e+05
M25	4.699774e-09
M26	3.054412e-03
M27	1.023219e+04
M28	2.267477e+00
M29	7.927482e-07
M31	3.336343e+08
M32	1.440253e+05
M33	5.233609e+01
M34	1.383790e+04
M35	8.662073e+00
M36	2.353423e-03
M37	2.029944e+04
M38	1.332001e+05
M39	2.063757e+08
M40	5.127334e+06
M41	4.347352e-07
M42	2.002419e+01
M43	5.185409e-03
M44	2.572620e-01
M45	2.101906e+07
M46	4.877453e+07
M47	7.626988e+03
M48	5.982676e+03
M49	7.645286e+04
M50	1.827161e+03
M51	9.349784e+05
M52	1.521402e+04
M53	2.200914e+00
M54	9.435641e+03
M55	2.432283e-03
M56	2.403977e+03
M57	1.546373e+09
M58	1.504954e+04
M73	1.492197e+08
M85	1.566636e+08
M86	3.743470e+06
P1	2.571983e+01
P2	3.286088e+02
P3	4.441832e+00
P4	2.219043e+00
P5	9.359489e+02
P6	1.137544e+09
P7	1.170107e+01
P8	1.391882e+04
P9	6.086067e+00
P10	4.597772e+01
P11	2.774371e+05
P12	1.814316e-07
P13	6.113056e-07
P14	6.529767e+02
P15	4.555599e-03
P16	3.381414e-03
P17	2.427682e-03
P18	3.650760e-02
P19	9.486185e-03
P20	1.652116e+09
P21	2.927967e+09
P22	2.721431e+06
P23	4.941147e+05
P24	2.756800e-06
P25	1.026260e+04
P26	2.267366e+00
P27	2.722173e-09
P28	5.833227e-10
P29	5.833227e-10
P30	3.278536e+02
P31	3.422847e+00
P32	7.550429e+08
P33	9.760310e+08
P34	1.104941e+08
P35	4.574820e+07
P36	3.704994e+09
P37	5.011515e+08
P38	0.000000e+00
P39	0.000000e+00
P40	3.600651e+07
P41	2.268223e+04
P42	2.411725e+09
P43	7.645300e-04
P44	6.332909e+04
P45	2.100357e+09
P46	6.547789e+07
P47	1.781699e+09
P48	4.800790e+07
P49	2.450063e+07
P50	1.516168e+03
P51	8.794396e+07
P52	7.030449e+07
P53	1.521182e+04
P54	9.437837e+03
P56	6.024714e+09
P57	5.721334e+06
P58	1.057328e+08
P59	1.321661e+08
P60	2.643321e+07
P61	7.372243e+04
P62	2.686527e+07
P63	5.948739e+07
P64	5.181160e+07
P65	4.221686e+07
P66	1.151369e+07
P67	1.025371e+08
P68	2.591044e+08
P69	3.528055e+06
P70	5.059870e+06
P71	9.246353e+07
T1	4.128447e-17
T2	2.918074e-29
T3	2.379675e-22
T4	3.132067e-20
T5	3.263990e-44
T6	8.136882e-07
T7	9.272971e-12
T8	3.509447e-16
T9	3.806536e-24
T10	1.162337e-24
T11	2.498455e-24
T12	4.676441e-09
T13	2.065741e-07
T14	8.183091e-28
T15	4.405890e-42
T16	9.343746e-30
T17	1.398101e+02
T18	1.227533e-09
T19	2.593855e-29
T20	7.320716e-28
T21	3.738476e-43
T22	1.554808e-44
T23	4.084651e-22
T24	1.645103e-25
T25	5.158395e-21
T26	1.516723e-32
T27	2.599982e-08
T28	5.105419e-44
T29	4.749030e-49
T30	4.567073e-25
T31	7.280250e-07
T32	1.186675e+05
T33	3.577518e-40
T34	1.024251e-44
T35	4.020270e-45
T36	9.933016e-03
T37	1.007164e-04
T38	3.801553e-01
T40	1.611630e-30
T41	9.406503e-52
T42	1.858019e-21
T43	2.361563e+04
T44	1.562651e-03
T46	2.460426e+09
T47	7.615609e-03
T48	2.455849e-02
T49	1.069459e-01
T50	5.421366e-12
T51	3.051114e-15
T52	6.832910e-10
T53	1.167431e+01
T54	1.617997e+08
T55	1.619900e+09
T56	2.098076e+08
T57	1.685190e-67
T58	1.749131e-25
T59	4.474363e-24
T60	9.928856e-34
T91	2.414239e-07
T92	3.766869e-17
T93	2.676183e-23
