# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R233	1.341843e-06
R235	2.906346e+06
R236	5.131911e+03
R237	1.248362e+00
R238	8.294178e+05
R239	2.629398e+03
R242	9.452739e-03
R243	6.464449e-06
R244	1.902114e-24
R245	3.231312e-16
R246	6.216279e-08
R247	4.270144e-07
R248	8.400699e-17
R250	3.983462e-10
R251	3.983462e-10
R252	3.492608e-12
R254	2.024914e-18
R255	1.997590e-16
R257	1.001808e-11
R258	3.904142e+01
R259	3.914497e-04
R260	1.899568e-26
R261	1.303086e-20
R263	6.422020e-04
R264	5.545798e+06
R265	2.275479e-07
R266	2.147810e+03
R267	1.645020e+08
R268	6.411522e-10
R269	1.297366e-14
R270	6.281291e-09
R271	2.879417e-16
R272	2.531572e+08
R273	4.823164e-01
R274	4.767928e-05
R275	1.179453e-06
R276	3.216079e-35
R277	2.021896e+00
R278	3.913347e-01
R279	2.128790e+01
R281	4.621764e+03
R282	3.311343e+05
R283	2.403989e-05
R284	5.056689e+05
R287	6.961525e-38
R288	1.393433e-52
R289	1.087140e+07
R291	1.222784e+04
R292	2.093840e-07
R293	2.456197e-07
R294	4.943241e-14
R295	5.199475e+05
R296	1.278946e+06
R297	6.869244e+04
R298	6.456231e+05
R300	6.307146e-12
R301	2.157521e+07
R302	9.398021e-04
R303	6.265347e-04
R304	1.093045e+08
R305	1.093045e+07
R306	4.055322e+02
R307	1.097455e-05
R308	2.974082e-06
R309	1.316622e-07
R310	5.712000e-20
R311	3.710131e+01
R312	4.029350e+02
R313	2.269911e+01
R314	1.308242e-09
R315	8.543425e-02
R316	1.886448e-02
R317	4.442367e+05
R319	7.347726e+00
R320	1.238738e+09
R321	1.620317e-02
R322	1.045389e+09
R323	1.623363e+08
R324	1.161544e+08
R325	2.596896e-07
R326	1.293217e+07
R327	3.528783e+07
R328	1.057554e+01
R329	3.182453e+08
R330	7.490064e+01
R331	1.299190e+06
R332	2.498800e+06
R333	1.186032e+00
R334	3.202395e-01
R335	1.914226e-03
R336	1.270994e+01
R337	4.106911e+00
R338	6.576863e+01
R339	1.978003e+02
R340	1.236252e+03
R341	6.774663e+02
R342	6.923013e+02
R346	7.819462e+00
R347	2.517441e-11
R348	4.076430e+02
R350	1.301886e+01
R351	1.382446e+01
R352	7.904263e+00
R353	6.740888e-18
R354	1.395070e-13
R355	4.155809e-04
R356	4.787575e-10
R357	3.812040e-11
R358	4.064083e-10
R359	3.919065e-14
R360	3.169290e-10
R361	4.760455e-10
R362	7.172003e-08
R363	6.803464e-09
R364	4.087814e-06
R365	9.767343e-07
R366	5.350527e-13
R367	2.390885e-31
R368	2.268327e-07
R369	3.348084e-07
R370	9.832348e-09
R371	4.116713e-06
R372	2.288194e-07
R373	1.673503e-07
R374	1.169736e-09
R375	9.272296e-11
R376	1.737922e-34
R377	4.581748e-29
R378	5.279642e-21
R379	2.709315e-26
R380	1.339584e-21
R381	3.847676e-16
R382	9.893031e-21
R383	8.244192e-21
R384	7.469857e-33
R385	3.103012e-24
R387	1.209726e-46
R389	4.772838e-01
R390	2.062957e-01
R391	1.437430e+02
R392	2.018616e+00
R393	2.937652e+00
R394	2.937652e+00
R395	2.524606e+00
R396	4.317106e+01
R397	2.044630e-03
R398	9.538115e+01
R399	6.167294e+00
R400	4.765069e+01
R401	4.312382e-02
R402	1.946714e+00
R403	1.211310e+00
R404	1.946714e-01
R405	2.431728e-01
R406	3.808374e-03
R407	3.736170e-05
R408	2.822932e+02
R409	1.099880e+01
R411	1.833133e+02
R412	1.115156e+02
R413	4.476908e+01
R414	1.865054e+02
R415	6.620309e+05
R416	2.704869e+05
R417	4.924345e-12
R418	2.127703e-20
R419	7.404823e+01
R420	2.644579e+01
R421	2.239592e-21
R422	9.500903e-11
R423	5.096401e+00
R424	1.729253e-01
R425	5.274816e-19
R426	1.314091e+03
R427	1.314091e+03
R428	1.199307e+03
R429	1.133731e-33
R430	3.179258e+03
R431	6.576665e+01
R432	2.731778e-07
R433	4.914894e+05
R434	1.543187e-07
R435	3.426455e-03
R436	1.468480e-03
R437	1.186303e-10
R438	3.685122e-08
R439	3.085315e+06
R440	1.075034e-29
R441	1.864030e-03
R442	4.570875e-08
R443	1.280671e-18
R444	8.549225e-15
R445	1.022324e+05
R446	3.237952e+02
R447	3.096380e-01
R448	1.908505e+00
R449	1.180485e+03
R450	4.446494e+03
R451	2.951213e+02
R452	1.607205e+01
R453	7.500288e+01
R454	1.024546e+05
R455	7.409470e+08
R456	1.365830e+04
R457	4.963438e-03
R458	2.930747e+07
R459	1.139834e+02
R460	1.784838e+02
R461	1.907594e+05
R462	9.361127e-02
R463	1.981554e-11
R464	3.052753e-02
R465	7.625112e-14
R466	7.625112e-14
R467	1.257694e-05
R468	8.298078e-19
R469	3.507218e-16
R470	8.164096e-09
R471	1.456689e-14
R472	3.936390e-31
R473	4.751219e-06
R474	7.670535e-03
R475	4.527092e-07
R477	1.251436e+02
R478	1.251436e+02
R479	5.957225e-15
R480	1.126720e-13
R481	3.110096e+04
R482	4.730733e+01
R483	2.223212e+04
R485	4.962308e+01
R486	4.962308e+01
R487	9.111261e+01
R488	1.742260e-04
R489	4.757802e+02
R490	1.374919e+01
R491	4.681791e+01
R492	4.063006e+03
R493	4.313025e+05
R494	7.436373e-11
R495	4.088108e-12
R496	4.674968e+03
R498	1.041044e-15
R499	3.750331e+03
R500	1.219853e-08
R501	1.843835e+03
R502	1.762989e+05
R503	8.150015e-13
R504	2.155321e+03
R505	3.451225e+03
R506	3.624409e+06
R507	9.995365e+02
R509	5.943302e-02
R511	5.149806e+08
R512	4.226651e+08
R513	1.656619e+00
R515	2.247519e-09
R516	3.966835e-04
R517	1.390090e-03
R519	6.133793e+05
R520	4.682035e-03
R521	2.203671e-21
R522	2.044424e-02
R523	2.327064e+07
R524	2.627301e-16
R525	3.388322e-12
R526	5.295383e+05
R527	1.394292e+05
R528	9.121538e+05
R533	4.918280e+08
R534	5.508329e-33
R535	2.223108e-05
R536	3.047135e+03
R537	4.343074e-08
R538	2.330150e-02
R540	2.647628e-08
R541	3.434704e-07
R542	3.454535e-15
R543	1.450178e+07
R544	3.422610e-05
R545	1.901704e-12
R546	7.150197e-01
R547	1.429427e+03
R548	1.739411e+01
R549	5.323420e+03
R551	1.133812e-07
R552	4.705315e-30
R553	5.089197e-15
R554	2.150412e-02
R555	5.174120e-43
R556	6.006460e-41
R557	4.200686e-04
R558	8.135373e-07
R559	6.483335e+04
R560	8.094449e+07
R561	3.261597e+09
R562	4.531174e-12
R563	2.668662e-02
R564	3.855804e-03
R565	3.759235e+00
R566	4.496650e-04
R567	2.283895e+00
R568	8.902435e-24
R569	5.691673e+08
R570	1.293675e-02
R571	1.293675e-02
R572	5.255856e+06
R573	3.224430e+01
R574	6.861232e-01
R575	4.539768e+06
R576	4.035349e+05
R577	5.446709e+06
R578	8.349079e+01
R579	3.973067e+06
R596	1.924200e+07
R597	1.411080e+08
R598	1.624091e+02
R599	7.985115e+02
R608	3.612378e-34
R611	2.361584e-53
R617	1.417524e-03
R618	3.594679e-04
R639	2.862998e+10
R640	9.036470e-06
R641	1.389351e+10
R642	1.003539e+10
R643	2.640893e+09
R644	9.753475e+06
R645	3.462633e+01
M2	3.653507e+07
M3	1.050404e+05
M4	8.056090e-01
M5	8.728998e+02
M6	2.376143e+04
M7	2.361483e+04
M9	5.644012e+04
M10	4.910603e+06
M11	4.042423e+02
M12	8.008361e+09
M13	3.480328e+05
M14	1.576308e+08
M15	1.985869e+01
M16	4.063503e+01
M17	2.331899e+01
M18	3.313772e+03
M19	5.402193e-14
M20	2.062709e-19
M21	4.120102e-07
M22	1.282332e-02
M23	2.081436e+01
M24	1.443858e+03
M25	6.623766e-04
M26	2.556628e-04
M27	7.073679e-03
M28	1.595324e-12
M29	6.523908e-33
M31	2.958609e+04
M32	8.133249e-03
M33	1.130263e-13
M34	3.829676e-04
M35	4.089013e-05
M36	2.430020e-03
M37	1.838701e+01
M38	1.022334e+02
M39	2.867277e+04
M40	7.864978e+04
M41	5.771140e-13
M42	1.268380e-01
M43	1.769295e-11
M44	2.881954e+00
M45	1.481242e+09
M46	1.651934e+01
M47	5.677145e+00
M48	4.202539e+03
M49	7.817025e-01
M50	2.301900e+00
M51	3.775142e+05
M52	3.842684e+06
M53	2.589764e+03
M54	1.169470e+06
M55	3.728475e-01
M56	6.982518e+01
M57	8.175549e+05
M58	5.738106e+01
M73	6.850202e+06
M85	2.921078e+10
M86	2.779716e+08
P1	9.215558e+02
P2	1.348277e+04
P3	8.253206e-07
P4	3.548987e-07
P5	1.519862e-03
P6	1.441025e+09
P7	7.238253e-01
P8	3.016823e-05
P9	2.071134e-14
P10	1.568038e-13
P11	3.638567e+06
P12	2.141754e-33
P13	4.331402e-33
P14	1.127518e-01
P15	5.813603e-12
P16	6.585838e-12
P17	4.728294e-12
P18	1.449992e-19
P19	3.630457e-20
P20	1.080134e+09
P21	1.772560e+09
P22	2.255305e+02
P23	2.785536e+01
P24	6.819137e-11
P25	7.061566e-03
P26	1.591257e-12
P27	3.697565e-08
P28	7.923354e-09
P29	7.923354e-09
P30	5.702712e-01
P31	1.523212e-01
P32	1.272155e+08
P33	1.644494e+08
P34	1.861691e+07
P35	2.103119e+07
P36	7.756064e+06
P37	7.813304e+08
P38	0.000000e+00
P39	0.000000e+00
P40	4.189495e+06
P41	6.038438e+08
P42	3.320384e+10
P43	1.398537e+09
P44	1.389780e+04
P45	3.887954e+08
P46	1.270233e+05
P47	1.899562e+09
P48	4.217130e+07
P49	5.208376e+05
P50	1.256411e+00
P51	1.968219e+05
P52	1.972906e+09
P53	3.839536e+06
P54	1.171620e+06
P56	3.683825e+06
P57	2.715387e+03
P58	5.821467e+04
P59	7.276833e+04
P60	1.455367e+04
P61	4.006289e+01
P62	1.067041e+04
P63	2.362735e+04
P64	2.057866e+04
P65	1.676779e+04
P66	4.573034e+03
P67	1.003028e+10
P68	1.061041e+10
P69	2.732397e+08
P70	5.869710e+03
P71	5.745531e+07
T1	1.277345e-18
T2	3.387745e-26
T3	3.164259e-27
T4	4.239721e-17
T5	7.921429e-50
T6	4.164655e-20
T7	2.762762e-35
T8	1.729419e-20
T9	2.690380e-30
T10	3.709091e-35
T11	7.972789e-35
T12	5.291263e-22
T13	2.161492e-20
T14	1.721231e-28
T15	7.923340e-33
T16	1.158606e-21
T17	1.696030e+01
T18	5.974717e-05
T19	2.313358e-29
T20	6.529062e-28
T21	3.334202e-43
T22	1.386672e-44
T23	6.895412e-22
T24	2.782490e-25
T25	2.888494e-24
T26	1.870162e-35
T27	2.197390e-11
T28	6.253220e-47
T29	3.568429e-46
T30	1.179640e-29
T31	4.241544e-08
T32	1.944195e+04
T33	1.477444e-40
T34	4.228454e-45
T35	1.659588e-45
T36	3.613409e-08
T37	3.646609e-10
T38	1.361063e-06
T40	2.397665e-33
T41	1.085685e-53
T42	6.518055e-22
T43	4.207418e+03
T44	1.043043e-03
T46	9.220964e+08
T47	1.445852e-03
T48	2.350580e-05
T49	1.020854e-04
T50	1.352935e-18
T51	5.309553e-22
T52	3.017532e-20
T53	1.184919e-02
T54	1.726634e+08
T55	1.727753e+09
T56	2.148199e+08
T57	5.849587e-66
T58	1.700896e-25
T59	4.350977e-24
T60	2.865597e-34
T91	4.191457e-06
T92	9.667095e-16
T93	6.868095e-22
