# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
P25	3.290284e-01
P26	7.794104e-11
P27	7.464632e-04
P28	1.599564e-04
P29	1.599564e-04
P30	2.649635e-03
P31	5.368960e-02
P32	7.592342e+09
P33	9.814491e+09
P34	1.111075e+09
P35	4.848391e+08
P36	4.126474e+07
P37	2.153808e+09
P38	0.000000e+00
P39	0.000000e+00
P40	8.022192e+08
P41	2.475669e+08
P42	2.376769e+10
P43	7.457113e+07
P44	8.030104e+04
P45	6.679157e+08
P46	2.235072e+05
P47	8.967768e+08
P48	1.392065e+07
P49	9.954377e+05
P50	1.726944e-01
P51	1.276308e+06
P52	3.100256e+09
P53	5.854222e+06
P54	6.830894e+05
P56	9.246393e+09
P57	1.876357e+04
P58	3.264212e+08
P59	4.080265e+08
P60	8.160530e+07
P61	6.561024e+02
P62	2.488394e+08
P63	5.510017e+08
P64	4.799047e+08
P65	3.910334e+08
P66	1.066455e+08
P67	1.306523e+06
P68	5.803700e+06
P69	6.525160e+07
P70	2.711490e+03
P71	3.476230e+04
T1	8.291534e-19
T2	1.944384e-25
T3	1.119825e-27
T4	6.932515e-16
T5	1.351777e-49
T6	6.942804e-17
T7	6.854464e-33
T8	8.487269e-20
T9	5.076330e-29
T10	1.859053e-35
T11	4.362246e-35
T12	5.146486e-23
T13	2.009781e-22
T14	3.943941e-26
T15	1.841626e-34
T16	1.931716e-23
T17	2.396856e+03
T18	1.479637e-03
T19	8.542317e-26
T20	2.217495e-24
T21	7.957287e-39
T22	4.713261e-40
T23	1.407586e-22
T24	7.260713e-26
T25	2.697908e-21
T26	1.192202e-35
T27	3.721378e-06
T28	1.228872e-39
T29	4.237607e-47
T30	6.447706e-30
T31	4.754452e-06
T32	2.071540e+05
T33	7.902643e-37
T34	3.457062e-41
T35	1.508844e-41
T36	1.466138e-05
T37	1.908465e-07
T38	1.244416e-03
T40	1.838883e-29
T41	1.112033e-50
T42	1.654834e-19
T43	2.109782e+04
T44	2.046556e-02
T46	8.733441e+09
T47	1.852886e-01
T48	2.388213e-04
T49	9.199251e-04
T50	1.803426e-15
T51	1.585338e-18
T52	1.248931e-19
T53	7.113935e-03
T54	8.150218e+07
T55	8.152747e+08
T56	9.542284e+07
T57	1.692165e-61
T58	6.484838e-23
T59	1.767449e-21
T60	2.067689e-34
T91	3.928203e-08
T92	1.379426e-15
T93	2.946432e-21
