# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R408	1.121210e+06
R409	3.486802e+04
R411	5.811337e+05
R412	3.535230e+05
R413	1.453377e+08
R414	5.391336e+04
R415	2.091020e+08
R416	8.543311e+07
R417	1.583849e+03
R418	7.741444e+01
R419	6.633047e+06
R420	2.368945e+06
R421	1.529955e-11
R422	7.462965e+00
R423	4.673687e+06
R424	4.460835e+06
R425	6.300684e-05
R426	2.845987e+10
R427	2.845987e+10
R428	9.768626e+10
R429	4.397356e-30
R430	5.474633e-01
R431	3.132294e-01
R432	7.641853e-08
R433	3.807168e+09
R434	7.428007e+04
R435	5.374055e-01
R436	2.303166e-01
R437	3.918349e-08
R438	6.134667e-05
R439	1.967935e+11
R440	2.749181e+02
R441	6.059814e+11
R442	6.509179e+10
R443	1.090382e+08
R444	2.974923e+07
R445	4.696619e+11
R446	7.633499e+07
R447	3.532026e-05
R448	1.390963e+01
R449	5.311654e+03
R450	2.000723e+04
R451	1.327914e+03
R452	5.746328e-02
R453	2.681620e-01
R454	3.895128e+09
R455	2.021696e+07
R456	3.525671e+05
R457	3.526268e-04
R458	1.181040e+11
R459	2.656645e-03
R460	4.159974e-03
R461	3.282950e-06
R462	4.909745e+00
R463	2.225226e-01
R464	1.791382e+07
R465	2.335579e+02
R466	2.335579e+02
R467	1.028996e-15
R468	4.944822e-05
R469	7.271688e+00
R470	6.221825e+03
R471	5.115993e+00
R472	4.974545e-10
R473	4.943458e-11
R474	4.152124e-15
R475	1.401751e-08
R477	5.970306e-05
R478	5.970306e-05
R479	9.358041e-16
R480	5.727203e-15
R481	1.801645e-01
R482	1.881015e-04
R483	1.896007e+06
R485	1.210659e-02
R486	1.210659e-02
R487	2.802366e+04
R488	1.024370e-02
R489	6.570594e+06
R490	7.811513e+04
R491	1.169349e+08
R492	6.979772e-01
R493	7.978552e+08
R494	6.745859e-01
R495	2.647299e-07
R496	2.847831e+03
R498	5.875691e+01
R499	3.585315e+04
R500	1.071259e-01
R501	1.749177e+09
R502	1.379522e+08
R503	1.108605e-02
R504	5.726907e+08
R505	3.180701e+10
R506	1.175524e-03
R507	1.131520e-06
R509	1.641983e-08
R511	1.400133e+12
R512	5.624374e+11
R513	1.319926e+07
R515	3.414579e-07
R516	7.778529e-04
R517	1.593503e-02
R519	2.547328e+09
R520	2.608067e+07
R521	1.883058e+06
R522	1.029074e+10
R523	1.168233e+01
R524	5.894818e+05
R525	1.177436e+05
R526	3.538684e+08
R527	1.308571e+08
R528	3.824311e+09
R533	1.837723e+09
R534	1.149219e-19
R535	1.987827e+09
R536	1.338335e+08
R537	1.171873e+05
R538	1.728512e-09
R540	4.453244e-20
R541	7.003693e+09
R542	8.376783e-26
R543	1.366900e+10
R544	2.282255e+04
R545	5.226883e+03
R546	3.532683e-06
R547	2.312311e-02
R548	1.776622e-01
R549	5.314727e-07
R551	1.865555e+03
R552	1.243973e-11
R553	8.848943e-07
R554	2.378100e+02
R555	3.160656e-25
R556	3.464539e-24
R557	1.928072e+01
R558	3.289690e+03
R559	2.688114e+08
R560	3.862506e+09
R561	3.168210e+09
R562	1.982274e-04
R563	1.674470e+01
R564	1.988731e+00
R565	2.776244e+08
R566	6.888352e+05
R567	2.081717e+08
R568	7.809486e-07
R569	5.319015e+09
R570	1.450494e+07
R571	1.450494e+07
R572	2.040631e+10
R573	2.693321e+10
R574	6.935251e+06
R575	1.474702e+09
R576	1.310846e+08
R577	1.441261e+06
R578	6.249195e+07
R579	4.911860e+07
R596	1.390458e+06
R597	1.019670e+07
R598	1.841498e+03
R599	9.054032e+03
R608	9.186307e-33
R611	6.596435e-38
R617	2.239885e-12
R618	1.356311e+02
R639	1.449664e-04
R640	5.105056e+06
R641	5.651823e-03
R642	1.348360e-14
R643	3.548316e-15
R644	6.385545e-01
R645	7.725154e+10
M2	5.374726e+02
M3	6.848545e+07
M4	1.023302e+07
M5	1.065065e+04
M6	4.910906e+05
M7	2.299039e+01
M9	3.092922e+06
M10	2.234383e+10
M11	1.007007e-04
M12	1.191638e+12
M13	5.956602e+09
M14	7.335738e+03
M15	3.086803e+11
M16	4.834981e+10
M17	1.065178e+12
M18	6.007241e+09
M19	1.596380e+07
M20	7.214877e+07
M21	1.670989e+05
M22	2.301270e-06
M23	4.845575e+04
M24	5.045432e+05
M25	5.015198e-02
M26	1.902375e+04
M27	1.015676e+09
M28	8.804214e+05
M29	1.433436e+06
M31	6.802492e+09
M32	2.665496e+11
M33	7.602349e+09
M34	5.426431e+10
M35	6.932892e+10
M36	3.884417e+03
M37	2.234793e-01
M38	1.630837e+04
M39	2.158361e+11
M40	4.542246e-05
M41	2.834085e+06
M42	1.739131e+10
M43	1.365077e+08
M44	2.679869e+07
M45	5.496356e+09
M46	6.320074e+09
M47	9.645241e+09
M48	2.849663e+09
M49	3.683851e+07
M50	2.418930e+08
M51	1.459090e+10
M52	1.426502e+09
M53	1.541455e+06
M54	3.720798e+09
M55	8.986459e+05
M56	7.971825e+00
M57	1.283813e+09
M58	3.254845e+07
M73	1.847242e+04
M85	5.651823e-03
M86	8.076997e+02
P1	3.344852e+10
P2	4.296060e+10
P3	4.838511e+09
P4	3.105714e+10
P5	5.427175e+09
P6	6.055470e+11
P7	1.564592e+08
P8	1.183372e+11
P9	5.679416e+08
P10	4.152123e+09
P11	9.977936e+04
P12	4.300123e+05
P13	1.000746e+06
P14	1.734709e+10
P15	1.239499e+08
P16	5.143660e+06
P17	3.692882e+06
P18	5.562916e+07
P19	1.421112e+07
P20	1.088443e+10
P21	9.453095e+09
P22	1.497570e+07
P23	1.709193e+06
P24	3.077943e-02
P25	1.020378e+09
P26	8.800868e+05
P27	1.565480e+01
P28	3.354599e+00
P29	3.354599e+00
P30	1.691635e+04
P31	3.516877e-06
P32	7.572136e+06
P33	9.788371e+06
P34	1.108117e+06
P35	9.796717e+07
P36	1.587084e+12
P37	4.801610e+10
P38	0.000000e+00
P39	0.000000e+00
P40	4.297167e+07
P41	7.657831e-02
P42	7.949722e+03
P43	2.142811e-07
P44	2.013588e+07
P45	1.457242e+09
P46	2.677945e+10
P47	6.419510e+11
P48	1.096358e+09
P49	3.596822e+07
P50	2.013458e+05
P51	2.197117e+10
P52	7.255691e+09
P53	1.424961e+09
P54	3.720543e+09
P56	9.281360e-01
P57	4.177761e+00
P58	9.684868e+00
P59	1.210609e+01
P60	2.421217e+00
P61	1.809678e+06
P62	4.268853e-01
P63	9.452460e-01
P64	8.232788e-01
P65	6.708197e-01
P66	1.829508e-01
P67	1.348360e-14
P68	5.506857e-03
P69	8.074604e+02
P70	4.538715e-05
P71	7.120671e+11
T1	9.340457e-02
T2	8.963235e-16
T3	1.070224e-13
T4	5.578621e-24
T5	1.210117e-31
T6	1.588574e+04
T7	2.666335e+03
T8	4.312722e-12
T9	2.024019e-10
T10	1.719574e-12
T11	3.891072e-12
T12	3.294319e+04
T13	3.916807e+05
T14	1.498031e-26
T15	8.601915e-27
T16	1.388112e-15
T17	1.023294e+07
T18	1.051725e+02
T19	1.131947e-26
T20	3.214302e-25
T21	1.451654e-40
T22	5.878581e-42
T23	4.366263e-17
T24	1.741640e-20
T25	2.062678e-17
T26	4.540308e-36
T27	9.074719e-04
T28	1.940958e-47
T29	8.093168e-42
T30	5.908236e-27
T31	6.006208e-06
T32	1.228332e+06
T33	1.388810e-36
T34	3.852421e-41
T35	1.500173e-41
T36	2.424265e+01
T37	2.105306e-01
T38	5.193265e+02
T40	3.625716e-28
T41	5.446100e-44
T42	7.156760e-24
T43	1.214131e+10
T44	3.904017e+03
T46	5.663785e+09
T47	8.422575e+02
T48	3.641240e+01
T49	1.505009e+02
T50	3.393890e-02
T51	1.944154e-05
T52	2.869854e-04
T53	1.084441e+06
T54	5.835672e+10
T55	5.835943e+11
T56	5.945307e+10
T57	3.687849e-72
T58	1.708039e-28
T59	4.348988e-27
T60	2.262962e-42
T91	2.114897e-24
T92	1.589137e-23
T93	1.037918e-29
